field.header.seq,%time,field.header.stamp,field.header.frame_id,field.voltage,field.current,field.charge,field.capacity,field.design_capacity,field.percentage,field.power_supply_status,field.power_supply_health,field.power_supply_technology,field.present,field.location,field.serial_number,%time,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8,%time,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8,%time,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w,%time,field.header.stamp,field.header.frame_id,field.fluid_pressure,field.variance,%time,field.header.stamp,field.header.frame_id,field.temperature,field.variance
310,1.5740698565657277e+18,1.5740698565654996e+18,,16.3579998016,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.574069847478737e+18,1.5740698474783378e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,-0.19,-0.061,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.8237586,0.10787315,9.71839015,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698474787277e+18,1.5740698474783378e+18,base_link,39000.0,229000.0,-372000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.574069847491424e+18,1.5740698474910774e+18,base_link,94241.5588379,0.0,1.5740698474914102e+18,1.5740698474910774e+18,base_link,42.95,0.0
311,1.5740698568047852e+18,1.5740698568045366e+18,,16.3589992523,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698477125865e+18,1.5740698477124037e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.199,0.009,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,1.32389775,-0.0196133,9.93413645,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698477125588e+18,1.5740698477124037e+18,base_link,20000.0,227000.0,-374000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.5740698477375834e+18,1.5740698477374218e+18,base_link,94241.6137695,0.0,1.5740698477375877e+18,1.5740698477374218e+18,base_link,42.95,0.0
312,1.5740698570280486e+18,1.5740698570278154e+18,,16.408000946,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698479682289e+18,1.57406984796781e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.069,-0.017,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.79433865,0.42168595,9.73800345,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698479681876e+18,1.57406984796781e+18,base_link,29000.0,219000.0,-382000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.574069847970041e+18,1.5740698479696783e+18,base_link,94239.6789551,0.0,1.5740698479700145e+18,1.5740698479696783e+18,base_link,42.95,0.0
313,1.574069857285137e+18,1.5740698572849426e+18,,16.4060001373,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698481994148e+18,1.5740698481992146e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007,-0.081,0.011,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.46091255,-0.18632635,9.54187045,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.574069848199423e+18,1.5740698481992146e+18,base_link,27000.0,223000.0,-373000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.5740698482140984e+18,1.5740698482138967e+18,base_link,94244.152832,0.0,1.5740698482140733e+18,1.5740698482138967e+18,base_link,42.95,0.0
314,1.5740698575112054e+18,1.574069857510979e+18,,16.4270000458,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698484330012e+18,1.5740698484326979e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.254,-0.038,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.53936575,0.28439285,10.01258965,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698484329728e+18,1.5740698484326979e+18,base_link,26000.0,226000.0,-372000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.5740698484519363e+18,1.5740698484515292e+18,base_link,94246.0693359,0.0,1.5740698484519163e+18,1.5740698484515292e+18,base_link,42.95,0.0
315,1.5740698577652933e+18,1.5740698577650947e+18,,16.3589992523,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698486798262e+18,1.5740698486795794e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,0.17,0.066,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.8041453,0.00980665,10.44408225,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698486798195e+18,1.5740698486795794e+18,base_link,34000.0,224000.0,-372000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.5740698486898752e+18,1.5740698486896102e+18,base_link,94245.7946777,0.0,1.5740698486898476e+18,1.5740698486896102e+18,base_link,42.95,0.0
316,1.5740698579918298e+18,1.5740698579917028e+18,,16.4029998779,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698489228342e+18,1.5740698489224538e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053,-0.027,-0.035,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.2157463,-0.3530394,10.14988275,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698489228396e+18,1.5740698489224538e+18,base_link,40000.0,227000.0,-364000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.5740698489314394e+18,1.5740698489309765e+18,base_link,94244.6228027,0.0,1.5740698489314097e+18,1.5740698489309765e+18,base_link,42.94,0.0
317,1.5740698582320197e+18,1.5740698582316498e+18,,16.4330005646,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698491502828e+18,1.5740698491500503e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.223,0.04,-0.048,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.26477955,2.20649625,11.7875933,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.574069849150267e+18,1.5740698491500503e+18,base_link,41000.0,226000.0,-358000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.5740698491701535e+18,1.5740698491699517e+18,base_link,94245.4650879,0.0,1.5740698491701202e+18,1.5740698491699517e+18,base_link,42.95,0.0
318,1.5740698584845294e+18,1.5740698584843707e+18,,16.4279994965,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.574069849401732e+18,1.5740698494013865e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.03,0.034,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.2549729,-0.0392266,9.87529655,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698494017308e+18,1.5740698494013865e+18,base_link,41000.0,228000.0,-363000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.5740698494165732e+18,1.5740698494161713e+18,base_link,94246.8566895,0.0,1.5740698494165394e+18,1.5740698494161713e+18,base_link,42.95,0.0
319,1.5740698587298248e+18,1.5740698587295631e+18,,16.361000061,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698496525228e+18,1.574069849652287e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.011,-0.016,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.10787315,0.1372931,9.71839015,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698496525028e+18,1.574069849652287e+18,base_link,47000.0,226000.0,-369000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.5740698496569564e+18,1.574069849656749e+18,base_link,94245.7580566,0.0,1.5740698496569288e+18,1.574069849656749e+18,base_link,42.95,0.0
320,1.5740698589492564e+18,1.5740698589490263e+18,,16.3990001678,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698498852628e+18,1.5740698498847493e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.026,0.004,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.22555295,0.0588399,9.7674234,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698498852247e+18,1.5740698498847493e+18,base_link,38000.0,227000.0,-358000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.574069849896615e+18,1.5740698498961823e+18,base_link,94245.7214355,0.0,1.574069849896587e+18,1.5740698498961823e+18,base_link,42.95,0.0
321,1.5740698592011948e+18,1.5740698592008658e+18,,16.4300003052,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.574069850109969e+18,1.5740698501097467e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,-0.004,0.002,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.06864655,9.8458766,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698501099707e+18,1.5740698501097467e+18,base_link,42000.0,227000.0,-363000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.5740698501300662e+18,1.5740698501297802e+18,base_link,94246.3317871,0.0,1.5740698501300175e+18,1.5740698501297802e+18,base_link,42.95,0.0
322,1.574069859431612e+18,1.5740698594314893e+18,,16.4190006256,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698503535606e+18,1.5740698503532483e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.02,0.003,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1372931,0.10787315,9.7478101,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698503536e+18,1.5740698503532483e+18,base_link,44000.0,224000.0,-362000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.5740698503730307e+18,1.5740698503726758e+18,base_link,94244.152832,0.0,1.5740698503729994e+18,1.5740698503726758e+18,base_link,42.95,0.0
323,1.5740698596726134e+18,1.5740698596722606e+18,,16.361000061,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698506050463e+18,1.5740698506048236e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1.22464679915e-19,0.001,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.2549729,0.0784532,9.80665,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698506050404e+18,1.5740698506048236e+18,base_link,49000.0,228000.0,-364000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.5740698506105718e+18,1.5740698506103288e+18,base_link,94246.8078613,0.0,1.5740698506105603e+18,1.5740698506103288e+18,base_link,42.94,0.0
324,1.574069859912886e+18,1.5740698599127465e+18,,16.3640003204,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.574069850831501e+18,1.5740698508311782e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015,1.83697019872e-18,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1569064,0.08825985,9.79684335,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698508314788e+18,1.5740698508311782e+18,base_link,46000.0,224000.0,-370000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.574069850852697e+18,1.5740698508523036e+18,base_link,94244.6228027,0.0,1.5740698508526743e+18,1.5740698508523036e+18,base_link,42.94,0.0
325,1.5740698601649838e+18,1.5740698601646607e+18,,16.4319992065,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.574069851079966e+18,1.5740698510797545e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,-2.44929359829e-19,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0784532,0.0784532,9.80665,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698510799698e+18,1.5740698510797545e+18,base_link,43000.0,225000.0,-361000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.5740698511071885e+18,1.5740698511069804e+18,base_link,94245.5444336,0.0,1.5740698511071857e+18,1.5740698511069804e+18,base_link,42.94,0.0
326,1.5740698603911124e+18,1.5740698603909724e+18,,16.4179992676,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698513094556e+18,1.5740698513091812e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.012,-1.4695761589800001e-18,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.16671305,0.0784532,9.80665,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698513094426e+18,1.5740698513091812e+18,base_link,44000.0,225000.0,-366000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.5740698513314322e+18,1.574069851331055e+18,base_link,94245.7458496,0.0,1.57406985133139e+18,1.574069851331055e+18,base_link,42.94,0.0
327,1.5740698606360458e+18,1.5740698606356723e+18,,16.3549995422,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.574069851559104e+18,1.5740698515589535e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005,6.12323399574e-19,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.2157463,0.08825985,9.7870367,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698515590953e+18,1.5740698515589535e+18,base_link,51000.0,223000.0,-366000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.5740698515751626e+18,1.5740698515749507e+18,base_link,94246.09375,0.0,1.5740698515751572e+18,1.5740698515749507e+18,base_link,42.95,0.0
328,1.5740698608724813e+18,1.5740698608722176e+18,,16.3649997711,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.574069851800924e+18,1.5740698518006188e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009,-0.001,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1176798,0.0784532,9.80665,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.57406985180085e+18,1.5740698518006188e+18,base_link,52000.0,224000.0,-370000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.5740698518190612e+18,1.5740698518186324e+18,base_link,94246.9421387,0.0,1.5740698518190618e+18,1.5740698518186324e+18,base_link,42.95,0.0
329,1.574069861109387e+18,1.5740698611090176e+18,,16.4759998322,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698520319928e+18,1.5740698520318162e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.001,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0980665,0.08825985,9.7870367,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698520319872e+18,1.5740698520318162e+18,base_link,41000.0,224000.0,-364000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.574069852050423e+18,1.574069852050221e+18,base_link,94244.5068359,0.0,1.5740698520503967e+18,1.574069852050221e+18,base_link,42.94,0.0
330,1.5740698613525e+18,1.5740698613523884e+18,,16.4330005646,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698522834957e+18,1.5740698522830725e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,-7.34788079488e-19,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.18632635,0.08825985,9.7870367,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698522834637e+18,1.5740698522830725e+18,base_link,43000.0,223000.0,-365000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.5740698522930278e+18,1.5740698522925642e+18,base_link,94245.7580566,0.0,1.57406985229299e+18,1.5740698522925642e+18,base_link,42.95,0.0
331,1.5740698615894487e+18,1.5740698615891146e+18,,16.3549995422,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.574069852511577e+18,1.574069852511421e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.006,0.002,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1765197,0.0784532,9.80665,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698525115794e+18,1.574069852511421e+18,base_link,46000.0,226000.0,-372000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.5740698525321997e+18,1.574069852531858e+18,base_link,94247.1069336,0.0,1.5740698525321126e+18,1.574069852531858e+18,base_link,42.95,0.0
332,1.5740698618293706e+18,1.5740698618291976e+18,,16.3589992523,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698527661878e+18,1.5740698527657234e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,0.001,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1176798,0.08825985,9.7870367,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.574069852766152e+18,1.5740698527657234e+18,base_link,47000.0,228000.0,-371000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.5740698527765903e+18,1.5740698527762417e+18,base_link,94246.9055176,0.0,1.5740698527765763e+18,1.5740698527762417e+18,base_link,42.94,0.0
333,1.5740698620769477e+18,1.5740698620765809e+18,,16.4759998322,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698529990671e+18,1.5740698529988692e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,-6.12323399574e-19,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.12748645,0.0784532,9.77723005,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698529990403e+18,1.5740698529988692e+18,base_link,49000.0,226000.0,-371000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.5740698530220477e+18,1.5740698530218191e+18,base_link,94245.9899902,0.0,1.574069853022039e+18,1.5740698530218191e+18,base_link,42.94,0.0
334,1.5740698623084718e+18,1.5740698623082947e+18,,16.4099998474,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698532327519e+18,1.5740698532322726e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.18632635,0.06864655,9.80665,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698532326036e+18,1.5740698532322726e+18,base_link,45000.0,223000.0,-364000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.5740698532537354e+18,1.5740698532533263e+18,base_link,94245.2941895,0.0,1.574069853253716e+18,1.5740698532533263e+18,base_link,42.94,0.0
335,1.5740698625536125e+18,1.5740698625532122e+18,,16.3549995422,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698534793718e+18,1.574069853479155e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005,0.002,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.14709975,0.06864655,9.77723005,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.574069853479365e+18,1.574069853479155e+18,base_link,49000.0,223000.0,-371000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.5740698534952246e+18,1.5740698534950098e+18,base_link,94247.3876953,0.0,1.5740698534951944e+18,1.5740698534950098e+18,base_link,42.94,0.0
336,1.5740698627916739e+18,1.574069862791483e+18,,16.3549995422,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.57406985372023e+18,1.5740698537198164e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,1.22464679915e-19,0.001,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1176798,0.06864655,9.7870367,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.574069853720213e+18,1.5740698537198164e+18,base_link,49000.0,226000.0,-366000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.5740698537350636e+18,1.5740698537346926e+18,base_link,94247.467041,0.0,1.5740698537350423e+18,1.5740698537346926e+18,base_link,42.94,0.0
337,1.5740698630303741e+18,1.574069863030026e+18,,16.3990001678,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698539721162e+18,1.574069853971858e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,-4.89858719659e-19,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1372931,0.06864655,9.79684335,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.574069853972083e+18,1.574069853971858e+18,base_link,47000.0,222000.0,-371000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.574069853973e+18,1.5740698539728108e+18,base_link,94245.9106445,0.0,1.5740698539729946e+18,1.5740698539728108e+18,base_link,42.94,0.0
338,1.5740698632688763e+18,1.574069863268621e+18,,16.4120006561,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.574069854200271e+18,1.574069854200049e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.002,2.44929359829e-19,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1765197,0.08825985,9.77723005,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698542002383e+18,1.574069854200049e+18,base_link,44000.0,225000.0,-369000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.574069854223808e+18,1.5740698542236626e+18,base_link,94243.2250977,0.0,1.574069854223807e+18,1.5740698542236626e+18,base_link,42.94,0.0
